DDC,Title,description
560,The Story of Life in 25 Fossils: Tales of Intrepid Fossil Hunters and the Wonders of Evolution,"Every fossil tells a story. Best-selling paleontology author Donald R. Prothero describes twenty-five famous, beautifully preserved fossils in a gripping scientific history of life on Earth. Recounting the adventures behind the discovery of these objects and fully interpreting their significance within the larger fossil record, Prothero creates a riveting history of life on our planet. The twenty-five fossils portrayed in this book catch animals in their evolutionary splendor as they transition from one kind of organism to another. We witness extinct plants and animals of microscopic and immense size and thrilling diversity. We learn about fantastic land and sea creatures that have no match in nature today. Along the way, we encounter such fascinating fossils as the earliest trilobite, Olenellus; the giant shark Carcharocles; the ""fishibian"" Tiktaalik; the ""Frogamander"" and the ""Turtle on the Half-Shell""; enormous marine reptiles and the biggest dinosaurs known; the first bird, Archaeopteryx; the walking whale Ambulocetus; the gigantic hornless rhinoceros Paraceratherium, the largest land mammal that ever lived; and the Australopithecus nicknamed ""Lucy,"" the oldest human skeleton. We meet the scientists and adventurers who pioneered paleontology and learn about the larger intellectual and social contexts in which their discoveries were made. Finally, we find out where to see these splendid fossils in the world's great museums. Ideal for all who love prehistoric landscapes and delight in the history of science, this book makes a treasured addition to any bookshelf, stoking curiosity in the evolution of life on Earth."
560,The Fossil Book: A Record of Prehistoric Life,"Definitive guide provides paleontologists and amateur fossil enthusiasts with invaluable information about finding fossils, caring for samples, and how to study them. Profusely illustrated and expanded edition contains fascinating information about everything from single-celled organisms, arthropods and amphibians, to dinosaurs, birds, and mammals. Includes identification keys, glossary, more. Over 1,500 illustrations."
560,Maxed Out!: Gigantic Creatures from the Past,"Dinosaurs aren't the only animals that roamed the earth during the prehistoric era. There was the Archelon, the largest turtle ever, measuring over 13 feet, and the Argentavis, the largest bird ever recorded, weighing in at over 140 pounds! Packed with facts about humongous animals from this time period."
560,Space Brat,"Although bratty Blork is good at throwing tantrums, even a megatatrum can't save his pet Toonoobie when it is taken by the Big Pest Squad."
560,"Hello, spring!",Spring brings many new and fun activities.
560,Dinosaur and Other Prehistoric Animal Fact Finder,"An alphabetical guide to 200 dinosaurs and other prehistoric animals, covering where and when they lived."
560,Fossils: The Evolution and Extinction of Species,"In this fascinating exploration of the fossil record, Niles Eldredge overturns the traditional view of evolution as a slow and inevitable process, and he shows that lifeforms generally do not evolve to any significant degree until after massive extinction. This rhythm of life--a concept developed by Eldredge and Stephen Jay Gould known as punctuated equilibria in evolution-- is revealed by the fossilized remains of the earth's ancient flora and fauna. Distinguished photographer Murray Alcosser augments Eldredge's text with 160 luminous color plates illustrating more than 250 different fossil specimens. In this new paperback edition, Fossils becomes an accessible text with appeal to a broad audience, including natural history readers and students."
560,Barnum Brown: Dinosaur Hunter,The story of a young boy who wanted to grow up a dinosaur hunter and how he built an amazing dinosaur collection for the American Museum of Natural History.
560,I Wonder Why Fish Grew Legs and other Questions about Prehistoric Life,"Uses a question and answer format to teach children about prehistoric life, dinosaurs, evolution, and early humans."
560,The Fossil Record,"Evolutionists rely on the fossil record for support of their theory, but what does that record really reveal? ICR geologist Dr. John Morris and zoologist Frank Sherwin unearth the evidence of earth's history and conclude that the fossil record is incompatible with evolution, but remarkably consistent with the biblical account of creation and the great Flood of Noah's day."
560,The Story of Life,"How did life begin? What was 'snowball earth'? Why did the dinosaurs become extinct? Are we all descended from 'African Eve'? Will humans be responsible for the next major extinction? These and many other fundamental questions are addressed in this masterly account of The Story of Life, by eminent biologist and teacher Richard Southwood.The story unfolds with the formation of the earth around four thousand million years ago. Life first emerged a hundred million years later, and it took another fifteen million years for more complex life-forms to appear. Periods of relative calm were punctuated"
560,Fossils of the World,"A comprehensive, practical guide to over 400 types of fossils from all over the world. Packed with information including: over 800 colour photographs and 300 line drawings. A comprehensive introduction with Stratigraphic tables and geological map."
560,DK Visual Dictionaries: Prehistoric Life,"Illustrations, photographs, and text provide access to the anatomy of prehistoric animals and plants."
560,Best Friend Emma,"When a new girl joins her third-grade class just before Thanksgiving, Emma thinks only about gaining her friendship before the popular Cynthia can, and hurts her best friend Annie Pat's feelings in the process."
560,Dino Poop: And Other Remarkable Remains of the Past,"Cool science with a gross-out twist! From huge piles of million-year-old dinosaur dung to perfectly-preserved woolly mammoths, from gargantuan animal guts to nature-made mummies, DINO POOP AND OTHER REMARKABLE REMAINS OF THE ANCIENT PAST explores some of the strangest stuff on earth and the amazing ways we are able to study it today. This is a lively and fun guide to the places we find ancient remains like peat bogs, tar pits, amber mines, frozen tundra, and yes, even in fossilized vomit! In addition to fascinating facts, quizzes, timelines, and maps, you even get your very own piece of coprolite (a.k.a. ""dino poop""!)."
560,"Cruisin' the Fossil Freeway: An Epoch Tale of a Scientist and an Artist on the Ultimate 5,000-Mile Paleo Road Trip","Chronicles the adventures of a paleontologist and an artist as they travel across the American West in search of fossils, discussing their encounters with like-minded men and women, and telling of their dinosaur discoveries in small-town museums, rock quarries, and the remains of ancient seashores."
560,Dinosaur Hunters: Eccentric Amateurs and Obsessed Professionals,"""Dinosaur Hunters takes the reader on an unforgettable journey across the landscape of time, from Mongolia to Montana, from the beginning of the scientific search in the 1800s to the latest discoveries surrounding the theories of dinosaur evolution, including the question of whether or not the dinosaurs ever really became extinct."" ""This is the human drama of the eccentrics and the professionals who hunted the fossils and who, to this day, shape our understanding of the creatures that dominated the planet for millions of years. Just as the dinosaurs themselves excite our imagination, the story of their discoverers fascinates and enlightens. Dinosaur Hunters is no dry recounting of scientific facts, but rather the behind-the-scenes truth about the passions, prejudices, and obsessions that are all a part of the process of discovery."" ""This thrilling story of the past one hundred fifty years of discoveries in the field and in the back rooms of museums belongs in every dinosaur lover's library!""--BOOK JACKET."
